Time,DATE_R,AC_TYPE,FLIGHT_PHASE,LDGNOS,N11,N12,ALT_STD,ALT_QNH,RALT1,GS,IAS,VRTG,LONG,LATG,IVV,FPA_SEL,DRIFT,HEAD,LONG_AIR,LAT_AIR,CITY_FROM_R,CITY_TO_R,WIN_SPDR,WIN_DIR,AP_EGD1,AP_EGD2,PITCH_CPT,PITCH_FO,ROLL_CPT,ROLL_FO,RUDD,ELEVL,ELEVR,FLAP,SPOIL_R2,SPOIL_R3,SPOIL_R5,TAT,VIB_N1FNT1,VIB_N1FNT2,VIB_N2FNT1,VIB_N2FNT2,EGT1,EGT2,GW,TIME_R,DATE_R
00:37.9,2016/1/11,66,CRUISE,AIR,78.4,78.6,20700,20727.31,4089,481,319,0.957,0.012,-0.0117,-14,-368,-1.055,75.59,111.0212,21.3263,ZJHK,ZGSZ,44,242.58,Y,NOFALT,14.33,14.41,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,450,449,64901,0:00:36,2016/1/11
00:38.0,2016/1/11,66,CRUISE,AIR,78.4,78.6,20704,20731.31,4089,481,319,0.957,0.012,-0.0117,30,-368,-1.055,75.59,111.0232,21.3268,ZJHK,ZGSZ,44,242.58,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,450,449,64901,0:00:36,2016/1/11
00:38.1,2016/1/11,66,CRUISE,AIR,78.3,78.6,20704,20731.31,4089,481,319,0.957,0.016,-0.0117,30,-368,-1.055,75.59,111.0232,21.3268,ZJHK,ZGSZ,44,242.58,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,449,449,64901,0:00:36,2016/1/11
00:38.3,2016/1/11,66,CRUISE,AIR,78.3,78.6,20704,20731.31,4089,481,319.13,0.957,0.016,-0.0117,30,-368,-1.055,75.59,111.0232,21.3268,ZJHK,ZGSZ,44,242.58,Y,NOFALT,1.93,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,449,449,64901,0:00:36,2016/1/11
00:38.4,2016/1/11,66,CRUISE,AIR,78.3,78.6,20704,20731.31,4089,481,319.13,0.957,0.016,-0.0117,30,-368,-1.055,75.59,111.0232,21.3268,ZJHK,ZGSZ,44,242.58,Y,NOFALT,1.93,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,449,449,64901,0:00:36,2016/1/11
00:38.5,2016/1/11,66,CRUISE,AIR,78.3,78.6,20704,20731.31,4089,481,319.13,0.957,0.016,-0.0117,30,-368,-1.055,75.59,111.0232,21.3268,ZJHK,ZGSZ,44,242.58,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,449,449,64901,0:00:36,2016/1/11
00:38.6,2016/1/11,66,CRUISE,AIR,78.3,78.5,20704,20731.31,4089,481,319.13,0.957,0.012,-0.0117,30,-368,-1.055,75.59,111.0232,21.3268,ZJHK,ZGSZ,44,242.58,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,449,449,64901,0:00:36,2016/1/11
00:38.8,2016/1/11,66,CRUISE,AIR,78.3,78.5,20704,20731.31,4089,481,319.13,0.957,0.012,-0.0117,30,-368,-1.055,75.59,111.0232,21.3268,ZJHK,ZGSZ,44,242.58,Y,NOFALT,14.41,14.41,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,449,449,64901,0:00:36,2016/1/11
00:38.9,2016/1/11,66,CRUISE,AIR,78.3,78.5,20704,20731.31,4089,481,319.13,0.957,0.012,-0.0117,30,-368,-1.055,75.59,111.0232,21.3268,ZJHK,ZGSZ,44,242.58,Y,NOFALT,14.41,14.41,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,449,449,64901,0:00:36,2016/1/11
00:39.0,2016/1/11,66,CRUISE,AIR,78.3,78.5,20704,20731.31,4089,481,319.13,0.957,0.012,-0.0117,60,-368,-1.055,75.59,111.0252,21.3273,ZJHK,ZGSZ,44,242.58,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,449,449,64901,0:00:36,2016/1/11
00:39.1,2016/1/11,66,CRUISE,AIR,78.1,78.5,20704,20731.31,4089,481,319.13,0.957,0.016,-0.0117,60,-368,-1.055,75.59,111.0252,21.3273,ZJHK,ZGSZ,44,242.58,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,449,449,64901,0:00:36,2016/1/11
00:39.3,2016/1/11,66,CRUISE,AIR,78.1,78.5,20704,20731.31,4089,481,319.25,0.957,0.016,-0.0117,60,-368,-1.055,75.59,111.0252,21.3273,ZJHK,ZGSZ,44,242.58,Y,NOFALT,1.93,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,449,449,64901,0:00:36,2016/1/11
00:39.4,2016/1/11,66,CRUISE,AIR,78.1,78.5,20704,20731.31,4089,481,319.25,0.957,0.012,-0.0117,60,-368,-1.055,75.59,111.0252,21.3273,ZJHK,ZGSZ,44,242.58,Y,NOFALT,1.93,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,449,449,64901,0:00:36,2016/1/11
00:39.5,2016/1/11,66,CRUISE,AIR,78.1,78.5,20704,20731.31,4089,481,319.25,0.957,0.012,-0.0117,60,-368,-1.055,75.59,111.0252,21.3273,ZJHK,ZGSZ,44,242.58,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,449,449,64901,0:00:36,2016/1/11
00:39.6,2016/1/11,66,CRUISE,AIR,78.1,78.4,20704,20731.31,4089,481,319.25,0.957,0.012,-0.0117,60,-368,-1.055,75.59,111.0252,21.3273,ZJHK,ZGSZ,44,242.58,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,449,448,64901,0:00:36,2016/1/11
00:39.8,2016/1/11,66,CRUISE,AIR,78.1,78.4,20704,20731.31,4089,481,319.25,0.957,0.012,-0.0117,60,-368,-1.143,75.59,111.0252,21.3273,ZJHK,ZGSZ,44,242.58,Y,NOFALT,14.33,14.41,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,449,448,64901,0:00:36,2016/1/11
00:39.9,2016/1/11,66,CRUISE,AIR,78.1,78.4,20704,20731.31,4089,481,319.25,0.957,0.012,-0.0117,60,-368,-1.143,75.59,111.0252,21.3273,ZJHK,ZGSZ,44,242.58,Y,NOFALT,14.33,14.41,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,449,448,64901,0:00:36,2016/1/11
00:40.0,2016/1/11,66,CRUISE,AIR,78.1,78.4,20700,20727.31,4089,481,319.25,0.957,0.012,-0.0117,1,-368,-1.143,75.59,111.0272,21.3277,ZJHK,ZGSZ,44,242.58,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,449,448,64901,0:00:40,2016/1/11
00:40.1,2016/1/11,66,CRUISE,AIR,78.1,78.4,20700,20727.31,4089,481,319.25,0.957,0.012,-0.0117,1,-368,-1.143,75.59,111.0272,21.3277,ZJHK,ZGSZ,44,242.58,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,448,64901,0:00:40,2016/1/11
00:40.2,2016/1/11,66,CRUISE,AIR,78.1,78.4,20700,20727.31,4089,481,319.25,0.957,0.012,-0.0117,1,-368,-1.143,75.59,111.0272,21.3277,ZJHK,ZGSZ,44,242.58,Y,NOFALT,1.93,-0.09,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,448,64901,0:00:40,2016/1/11
00:40.4,2016/1/11,66,CRUISE,AIR,78.1,78.4,20700,20727.31,4089,481,319.25,0.957,0.012,-0.0117,1,-368,-1.143,75.59,111.0272,21.3277,ZJHK,ZGSZ,44,242.58,Y,NOFALT,1.93,-0.09,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,448,64901,0:00:40,2016/1/11
00:40.5,2016/1/11,66,CRUISE,AIR,78.1,78.4,20700,20727.31,4089,481,319.25,0.957,0.012,-0.0117,1,-368,-1.143,75.59,111.0272,21.3277,ZJHK,ZGSZ,44,242.58,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,448,64901,0:00:40,2016/1/11
00:40.6,2016/1/11,66,CRUISE,AIR,78.1,78.3,20700,20727.31,4089,481,319.25,0.957,0.012,-0.0117,1,-368,-1.143,75.59,111.0272,21.3277,ZJHK,ZGSZ,44,242.58,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64901,0:00:40,2016/1/11
00:40.7,2016/1/11,66,CRUISE,AIR,78.1,78.3,20700,20727.31,4089,481,319.25,0.957,0.012,-0.0117,1,-368,-1.143,75.59,111.0272,21.3277,ZJHK,ZGSZ,44,241.88,Y,NOFALT,14.33,14.33,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64901,0:00:40,2016/1/11
00:40.9,2016/1/11,66,CRUISE,AIR,78.1,78.3,20700,20727.31,4089,481,319.25,0.957,0.012,-0.0117,1,-368,-1.143,75.59,111.0272,21.3277,ZJHK,ZGSZ,44,241.88,Y,NOFALT,14.33,14.33,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64901,0:00:40,2016/1/11
00:41.0,2016/1/11,66,CRUISE,AIR,78.1,78.3,20700,20727.31,4089,481,319.25,0.957,0.012,-0.0117,-39,-368,-1.143,75.59,111.0292,21.3282,ZJHK,ZGSZ,44,241.88,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64901,0:00:40,2016/1/11
00:41.1,2016/1/11,66,CRUISE,AIR,78,78.3,20700,20727.31,4089,481,319.25,0.957,0.012,-0.0078,-39,-368,-1.143,75.59,111.0292,21.3282,ZJHK,ZGSZ,44,241.88,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64901,0:00:40,2016/1/11
00:41.3,2016/1/11,66,CRUISE,AIR,78,78.3,20700,20727.31,4089,481,319.5,0.957,0.012,-0.0078,-39,-368,-1.143,75.59,111.0292,21.3282,ZJHK,ZGSZ,44,241.88,Y,NOFALT,1.93,-0.18,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64901,0:00:40,2016/1/11
00:41.4,2016/1/11,66,CRUISE,AIR,78,78.3,20700,20727.31,4089,481,319.5,0.957,0.012,-0.0117,-39,-368,-1.143,75.59,111.0292,21.3282,ZJHK,ZGSZ,44,241.88,Y,NOFALT,1.93,-0.18,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64901,0:00:40,2016/1/11
00:41.5,2016/1/11,66,CRUISE,AIR,78,78.3,20700,20727.31,4089,481,319.5,0.957,0.012,-0.0117,-39,-368,-1.143,75.59,111.0292,21.3282,ZJHK,ZGSZ,44,241.88,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64901,0:00:40,2016/1/11
00:41.6,2016/1/11,66,CRUISE,AIR,78,78.3,20700,20727.31,4089,481,319.5,0.957,0.012,-0.0117,-39,-368,-1.143,75.59,111.0292,21.3282,ZJHK,ZGSZ,44,241.88,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64901,0:00:40,2016/1/11
00:41.8,2016/1/11,66,CRUISE,AIR,78,78.3,20700,20727.31,4089,482,319.5,0.957,0.012,-0.0117,-39,-368,-1.143,75.59,111.0292,21.3282,ZJHK,ZGSZ,44,241.88,Y,NOFALT,14.24,14.33,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64901,0:00:40,2016/1/11
00:41.9,2016/1/11,66,CRUISE,AIR,78,78.3,20700,20727.31,4089,482,319.5,0.957,0.012,-0.0117,-39,-368,-1.143,75.59,111.0292,21.3282,ZJHK,ZGSZ,44,241.88,Y,NOFALT,14.24,14.33,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64901,0:00:40,2016/1/11
00:42.0,2016/1/11,66,CRUISE,AIR,78,78.3,20700,20727.31,4089,482,319.5,0.957,0.012,-0.0117,-26,-368,-1.143,75.59,111.0312,21.3287,ZJHK,ZGSZ,44,241.88,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64901,0:00:40,2016/1/11
00:42.1,2016/1/11,66,CRUISE,AIR,78,78.3,20700,20727.31,4089,482,319.5,0.957,0.012,-0.0117,-26,-368,-1.143,75.59,111.0312,21.3287,ZJHK,ZGSZ,44,241.88,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64901,0:00:40,2016/1/11
00:42.3,2016/1/11,66,CRUISE,AIR,78,78.3,20700,20727.31,4089,482,319.5,0.957,0.012,-0.0117,-26,-368,-1.143,75.59,111.0312,21.3287,ZJHK,ZGSZ,44,241.88,Y,NOFALT,1.93,-0.18,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64901,0:00:40,2016/1/11
00:42.4,2016/1/11,66,CRUISE,AIR,78,78.3,20700,20727.31,4089,482,319.5,0.957,0.012,-0.0117,-26,-368,-1.143,75.59,111.0312,21.3287,ZJHK,ZGSZ,44,241.88,Y,NOFALT,1.93,-0.18,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64901,0:00:40,2016/1/11
00:42.5,2016/1/11,66,CRUISE,AIR,78,78.3,20700,20727.31,4089,482,319.5,0.957,0.012,-0.0117,-26,-368,-1.143,75.59,111.0312,21.3287,ZJHK,ZGSZ,44,241.88,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64883,0:00:40,2016/1/11
00:42.6,2016/1/11,66,CRUISE,AIR,78,78.1,20700,20727.31,4089,482,319.5,0.957,0.012,-0.0117,-26,-368,-1.143,75.59,111.0312,21.3287,ZJHK,ZGSZ,44,241.88,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64883,0:00:40,2016/1/11
00:42.8,2016/1/11,66,CRUISE,AIR,78,78.1,20700,20727.31,4089,482,319.5,0.957,0.012,-0.0117,-26,-368,-1.143,75.59,111.0312,21.3287,ZJHK,ZGSZ,44,241.88,Y,NOFALT,14.24,14.24,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64883,0:00:40,2016/1/11
00:42.9,2016/1/11,66,CRUISE,AIR,78,78.1,20700,20727.31,4089,482,319.5,0.957,0.012,-0.0117,-26,-368,-1.143,75.59,111.0312,21.3287,ZJHK,ZGSZ,44,241.88,Y,NOFALT,14.24,14.24,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64883,0:00:40,2016/1/11
00:43.0,2016/1/11,66,CRUISE,AIR,78,78.1,20700,20727.31,4089,482,319.5,0.965,0.012,-0.0117,-18,-368,-1.143,75.59,111.0332,21.3292,ZJHK,ZGSZ,44,241.88,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64883,0:00:40,2016/1/11
00:43.1,2016/1/11,66,CRUISE,AIR,77.9,78.1,20700,20727.31,4089,482,319.5,0.965,0.012,-0.0078,-18,-368,-1.143,75.59,111.0332,21.3292,ZJHK,ZGSZ,44,241.88,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64883,0:00:40,2016/1/11
00:43.3,2016/1/11,66,CRUISE,AIR,77.9,78.1,20700,20727.31,4089,482,319.63,0.965,0.012,-0.0078,-18,-368,-1.143,75.59,111.0332,21.3292,ZJHK,ZGSZ,44,241.88,Y,NOFALT,1.93,-0.18,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64883,0:00:40,2016/1/11
00:43.4,2016/1/11,66,CRUISE,AIR,77.9,78.1,20700,20727.31,4089,482,319.63,0.965,0.012,-0.0078,-18,-368,-1.143,75.59,111.0332,21.3292,ZJHK,ZGSZ,44,241.88,Y,NOFALT,1.93,-0.18,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64883,0:00:40,2016/1/11
00:43.5,2016/1/11,66,CRUISE,AIR,77.9,78.1,20700,20727.31,4089,482,319.63,0.965,0.012,-0.0078,-18,-368,-1.143,75.59,111.0332,21.3292,ZJHK,ZGSZ,44,241.88,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64883,0:00:40,2016/1/11
00:43.6,2016/1/11,66,CRUISE,AIR,77.9,78,20700,20727.31,4089,482,319.63,0.965,0.012,-0.0078,-18,-368,-1.143,75.59,111.0332,21.3292,ZJHK,ZGSZ,44,241.88,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64883,0:00:40,2016/1/11
00:43.8,2016/1/11,66,CRUISE,AIR,77.9,78,20700,20727.31,4089,482,319.63,0.965,0.012,-0.0078,-18,-368,-1.143,75.59,111.0332,21.3292,ZJHK,ZGSZ,44,241.88,Y,NOFALT,14.24,14.24,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64883,0:00:40,2016/1/11
00:43.9,2016/1/11,66,CRUISE,AIR,77.9,78,20700,20727.31,4089,482,319.63,0.965,0.012,-0.0117,-18,-368,-1.143,75.59,111.0332,21.3292,ZJHK,ZGSZ,44,241.88,Y,NOFALT,14.24,14.24,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64883,0:00:40,2016/1/11
00:44.0,2016/1/11,66,CRUISE,AIR,77.9,78,20700,20727.31,4089,482,319.63,0.965,0.012,-0.0117,-12,-368,-1.143,75.59,111.0352,21.3296,ZJHK,ZGSZ,44,241.88,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64883,0:00:44,2016/1/11
00:44.1,2016/1/11,66,CRUISE,AIR,77.6,78,20700,20727.31,4089,482,319.63,0.965,0.012,-0.0078,-12,-368,-1.143,75.59,111.0352,21.3296,ZJHK,ZGSZ,44,241.88,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64883,0:00:44,2016/1/11
00:44.3,2016/1/11,66,CRUISE,AIR,77.6,78,20700,20727.31,4089,482,319.75,0.957,0.012,-0.0078,-12,-368,-1.143,75.59,111.0352,21.3296,ZJHK,ZGSZ,44,241.88,Y,NOFALT,1.93,-0.18,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64883,0:00:44,2016/1/11
00:44.4,2016/1/11,66,CRUISE,AIR,77.6,78,20700,20727.31,4089,482,319.75,0.957,0.012,-0.0117,-12,-368,-1.143,75.59,111.0352,21.3296,ZJHK,ZGSZ,44,241.88,Y,NOFALT,1.93,-0.18,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64883,0:00:44,2016/1/11
00:44.5,2016/1/11,66,CRUISE,AIR,77.6,78,20700,20727.31,4089,482,319.75,0.957,0.012,-0.0117,-12,-368,-1.143,75.59,111.0352,21.3296,ZJHK,ZGSZ,44,241.88,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64883,0:00:44,2016/1/11
00:44.6,2016/1/11,66,CRUISE,AIR,77.6,77.9,20700,20727.31,4089,482,319.75,0.957,0.012,-0.0078,-12,-368,-1.143,75.59,111.0352,21.3296,ZJHK,ZGSZ,44,241.88,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64883,0:00:44,2016/1/11
00:44.8,2016/1/11,66,CRUISE,AIR,77.6,77.9,20700,20727.31,4089,482,319.75,0.957,0.012,-0.0078,-12,-368,-1.143,75.59,111.0352,21.3296,ZJHK,ZGSZ,44,241.88,Y,NOFALT,14.24,14.24,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64883,0:00:44,2016/1/11
00:44.9,2016/1/11,66,CRUISE,AIR,77.6,77.9,20700,20727.31,4089,482,319.75,0.957,0.012,-0.0117,-12,-368,-1.143,75.59,111.0352,21.3296,ZJHK,ZGSZ,44,241.88,Y,NOFALT,14.24,14.24,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64883,0:00:44,2016/1/11
00:45.0,2016/1/11,66,CRUISE,AIR,77.6,77.9,20700,20727.31,4089,482,319.75,0.957,0.012,-0.0117,-8,-368,-1.143,75.59,111.0372,21.3301,ZJHK,ZGSZ,44,241.88,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,448,447,64883,0:00:44,2016/1/11
00:45.1,2016/1/11,66,CRUISE,AIR,77.5,77.9,20700,20727.31,4089,482,319.75,0.957,0.012,-0.0117,-8,-368,-1.143,75.59,111.0372,21.3301,ZJHK,ZGSZ,44,241.88,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,447,447,64883,0:00:44,2016/1/11
00:45.2,2016/1/11,66,CRUISE,AIR,77.5,77.9,20700,20727.31,4089,482,319.75,0.957,0.012,-0.0117,-8,-368,-1.143,75.59,111.0372,21.3301,ZJHK,ZGSZ,44,241.88,Y,NOFALT,1.93,-0.18,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,447,447,64883,0:00:44,2016/1/11
00:45.4,2016/1/11,66,CRUISE,AIR,77.5,77.9,20700,20727.31,4089,482,319.75,0.957,0.012,-0.0117,-8,-368,-1.143,75.59,111.0372,21.3301,ZJHK,ZGSZ,44,241.88,Y,NOFALT,1.93,-0.18,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,447,447,64883,0:00:44,2016/1/11
00:45.5,2016/1/11,66,CRUISE,AIR,77.5,77.9,20700,20727.31,4089,482,319.75,0.957,0.012,-0.0117,-8,-368,-1.143,75.59,111.0372,21.3301,ZJHK,ZGSZ,44,241.88,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,447,447,64883,0:00:44,2016/1/11
00:45.6,2016/1/11,66,CRUISE,AIR,77.5,77.6,20700,20727.31,4089,482,319.75,0.965,0.012,-0.0117,-8,-368,-1.143,75.59,111.0372,21.3301,ZJHK,ZGSZ,44,241.88,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,447,446,64883,0:00:44,2016/1/11
00:45.8,2016/1/11,66,CRUISE,AIR,77.5,77.6,20700,20727.31,4089,482,319.75,0.957,0.012,-0.0117,-8,-368,-1.143,75.59,111.0372,21.3301,ZJHK,ZGSZ,44,241.88,Y,NOFALT,14.15,14.15,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,447,446,64883,0:00:44,2016/1/11
00:45.9,2016/1/11,66,CRUISE,AIR,77.5,77.6,20700,20727.31,4089,482,319.75,0.965,0.012,-0.0117,-8,-368,-1.143,75.59,111.0372,21.3301,ZJHK,ZGSZ,44,241.88,Y,NOFALT,14.15,14.15,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,447,446,64883,0:00:44,2016/1/11
00:46.0,2016/1/11,66,CRUISE,AIR,77.5,77.6,20700,20727.31,4089,482,319.75,0.965,0.012,-0.0117,-5,-368,-1.143,75.59,111.0392,21.3306,ZJHK,ZGSZ,44,241.88,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,447,446,64883,0:00:44,2016/1/11
00:46.1,2016/1/11,66,CRUISE,AIR,77.5,77.6,20700,20727.31,4089,482,319.75,0.965,0.012,-0.0117,-5,-368,-1.143,75.59,111.0392,21.3306,ZJHK,ZGSZ,44,241.88,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,447,446,64883,0:00:44,2016/1/11
00:46.3,2016/1/11,66,CRUISE,AIR,77.5,77.6,20700,20727.31,4089,482,319.75,0.965,0.012,-0.0117,-5,-368,-1.143,75.59,111.0392,21.3306,ZJHK,ZGSZ,44,241.88,Y,NOFALT,1.93,-0.09,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,447,446,64883,0:00:44,2016/1/11
00:46.4,2016/1/11,66,CRUISE,AIR,77.5,77.6,20700,20727.31,4089,482,319.75,0.965,0.012,-0.0117,-5,-368,-1.143,75.59,111.0392,21.3306,ZJHK,ZGSZ,44,241.88,Y,NOFALT,1.93,-0.09,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,447,446,64883,0:00:44,2016/1/11
00:46.5,2016/1/11,66,CRUISE,AIR,77.5,77.6,20700,20727.31,4089,482,319.75,0.965,0.012,-0.0117,-5,-368,-1.143,75.59,111.0392,21.3306,ZJHK,ZGSZ,44,241.88,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,447,446,64883,0:00:44,2016/1/11
00:46.6,2016/1/11,66,CRUISE,AIR,77.5,77.6,20700,20727.31,4089,482,319.75,0.965,0.012,-0.0117,-5,-368,-1.143,75.59,111.0392,21.3306,ZJHK,ZGSZ,44,241.88,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,447,446,64883,0:00:44,2016/1/11
00:46.8,2016/1/11,66,CRUISE,AIR,77.5,77.6,20700,20727.31,4089,482,319.75,0.965,0.012,-0.0117,-5,-368,-1.143,75.59,111.0392,21.3306,ZJHK,ZGSZ,44,241.88,Y,NOFALT,14.15,14.06,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,447,446,64883,0:00:44,2016/1/11
00:46.9,2016/1/11,66,CRUISE,AIR,77.5,77.6,20700,20727.31,4089,482,319.75,0.965,0.012,-0.0117,-5,-368,-1.143,75.59,111.0392,21.3306,ZJHK,ZGSZ,44,241.88,Y,NOFALT,14.15,14.06,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,447,446,64883,0:00:44,2016/1/11
00:47.0,2016/1/11,66,CRUISE,AIR,77.5,77.6,20696,20723.31,4089,482,319.75,0.957,0.012,-0.0117,-43,-368,-1.143,75.59,111.0412,21.3311,ZJHK,ZGSZ,44,241.88,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,447,446,64883,0:00:44,2016/1/11
00:47.1,2016/1/11,66,CRUISE,AIR,77.4,77.6,20696,20723.31,4089,482,319.75,0.957,0.012,-0.0117,-43,-368,-1.143,75.59,111.0412,21.3311,ZJHK,ZGSZ,44,241.88,Y,NOFALT,0,0,0,0,0.4,0,0,0,0,0,0,10.5,0.4,0.4,0,0.2,447,446,64883,0:00:44,2016/1/11
